id,title,vote_average,vote_count,animation,comedy,family,adventure,fantasy,romance,drama,action,crime,thriller,horror,history,science fiction,mystery,war,foreign,music,documentary,western,tv movie
250666,The Overnighters,7.3,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42581,Rock-a-Bye Baby,7.1,19.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43259,Hollywood or Bust,6.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140513,Bakeneko: A Vengeful Spirit,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271397,The Tribe,6.7,92.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
215928,Around the Block,5.4,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253312,Space Station 76,4.7,92.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
149509,Horns,6.2,878.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
250546,Annabelle,5.5,1588.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158997,American Promise,7.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8445,Madicken of June Hill,5.5,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86493,She Devils of the SS,4.4,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26730,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,6.3,17.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44445,At Land,7.9,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104378,A Study in Choreography for Camera,6.1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22758,Bloody Pit of Horror,5.4,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28690,Fangs of the Living Dead,2.5,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43749,Wolf Girl,4.3,10.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
151368,Open Windows,5.1,190.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
244534,Happy Christmas,5.2,60.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286554,Two Night Stand,6.3,690.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91878,SS Camp 5: Women's Hell,3.5,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
56386,SS Experiment Love Camp,4.9,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50079,Chained,3.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52315,Chained Heat 2,3.9,9.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
26615,Challenge of the Masters,5.5,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
84062,Darktown Strutters,5.0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234284,Time of Eve: The Movie,7.3,24.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49017,Dracula Untold,6.2,2439.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
98069,Charles Bradley: Soul of America,6.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38455,Charlie Chan at Monte Carlo,6.5,7.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
33386,Charlie Chan at the Circus,6.7,6.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1285,Torrente 3 The Protector,5.5,37.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227300,Stretch,6.1,263.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
83613,Hellgate,2.9,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108933,The Sleeping Car,5.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63360,The Initiation,6.3,16.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
118257,Room 666,5.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169250,The Rat Savior,7.5,3.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
262543,Automata,5.6,677.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
241254,The Prince,4.6,218.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
152745,As I Lay Dying,5.8,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100341,Nicky's Family,8.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227707,The Adventurer: The Curse of the Midas Box,5.1,74.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25148,Charlie Chan at the Olympics,7.0,7.0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
28044,Charlie Chan at the Opera,6.6,14.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
33691,Stereo,5.9,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27371,Crimes of the Future,5.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109364,Guernica,6.3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107928,Gold of Rome,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131887,Entity,4.3,11.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
38084,House III: The Horror Show,4.4,34.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43922,Legendary,6.7,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39958,The War Boys,5.9,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73818,The Entitled,5.9,40.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47525,The Magic of Ordinary Days,6.2,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25450,Ratko: The Dictator's Son,4.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244761,The Captive,5.8,334.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
251852,The Scribbler,4.8,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188598,Ilo Ilo,6.6,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206487,Predestination,7.3,1971.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
204436,Jack and the Cuckoo-Clock Heart,6.8,199.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,The Red Tent,5.8,6.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
293271,Moomins on the Riviera,5.8,12.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206284,Grace Unplugged,6.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53187,The Return of Dracula,4.7,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125607,Spare Bed-Room,5.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53222,Skhizein,7.8,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46247,No Time for Nuts,7.2,45.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79818,A Christmas Memory,7.7,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
81246,Alien Nation: The Udara Legacy,5.9,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52318,Alien Predators,4.9,8.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
21394,The Children of Noisy Village,6.2,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26111,More About the Children of Noisy Village,6.6,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108798,The Haunted Castle,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146381,Justin and the Knights of Valour,5.5,93.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108648,The Bride from Hades,10.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273641,Bad Grandpa .5,5.8,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54113,The Swan Princess: Escape from Castle Mountain,5.8,83.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34658,The Odd Couple,6.1,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62967,The Lady and the Reaper,6.8,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48585,Ward 13,8.2,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
110073,Rabbit,7.9,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246741,What We Do in the Shadows,7.4,779.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276496,The Dark Horse,5.4,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
282376,Corn Island,7.6,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37925,Celine: Through the Eyes of the World,4.8,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
43398,Challenge to Lassie,4.0,4.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
261038,The Newburgh Sting,6.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23996,RiP!: A Remix Manifesto,6.7,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239571,The Best of Me,7.2,777.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245891,John Wick,7.0,5499.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
208869,Plastic,6.1,86.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
62655,Two Weeks in Another Town,5.5,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286654,Reclaim,4.9,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91322,Good for Nothing,6.2,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38551,Snakes and Earrings,6.6,9.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
205587,The Judge,7.2,1433.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
157829,The Disappearance of Eleanor Rigby: Them,6.2,106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
244268,Love Is Strange,6.4,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15377,All the World's Memory,6.4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35847,The Kids,7.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Antoine and Colette,7.1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295538,The Culture High,6.9,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293205,Recipe for Love,5.7,17.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36072,Mount Head,6.6,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228150,Fury,7.4,4028.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
298317,My Boyfriends' Dogs,6.2,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266285,The Salvation,6.2,285.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
75007,S.I.S.,4.0,6.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
215211,Grace of Monaco,5.8,201.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
239563,St. Vincent,7.1,770.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250989,Berlin Babylon,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215379,Young Ones,5.8,109.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
16049,Amazon Jack 3: Jungo Goes Bananas,5.5,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252102,Land Ho!,5.8,25.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203186,The Mine,3.7,12.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
126323,Mine Games,5.3,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33387,Charlie Chan at the Race Track,6.9,9.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
38457,Charlie Chan at the Wax Museum,8.4,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
33388,Charlie Chan at Treasure Island,6.6,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33389,City in Darkness,6.8,6.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
33392,Charlie Chan in Honolulu,6.9,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
147923,(A)Sexual,5.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62692,The Donkey's Hide,7.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
115232,The Purple Ball,5.8,5.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
275318,Sleeping Beauty,4.7,28.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156597,Stage Fright,5.3,63.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54557,The Chaperone,5.4,31.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28302,The Swan Princess: The Mystery of the Enchanted Kingdom,5.7,88.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38458,Charlie Chan in Panama,6.8,7.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
33393,Charlie Chan in Paris,6.8,6.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
33394,Charlie Chan in Reno,6.3,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38461,Charlie Chan in Rio,6.0,5.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
38463,The Chinese Cat,6.6,6.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
38454,Charlie Chan on Broadway,7.3,8.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
81707,The Wise Kids,6.4,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259442,"Tough Guise: Violence, Media & the Crisis in Masculinity",6.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22072,The Chair,4.0,7.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36323,Jungledyret,5.6,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204762,Miss and the Doctors,5.0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28437,The Black Sleep,6.4,11.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
124124,Grave Secrets,5.1,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,502.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35017,The Brothers Rico,5.7,9.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
218043,Left Behind,3.7,396.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
47454,"Presentation, or Charlotte and Her Steak",5.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326038,Mariya,6.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115214,My Father And The Man In Black,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
245844,Blind,5.9,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118658,10 Minutes,6.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224946,Motivational Growth,8.5,4.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74790,"Dance Party, USA",5.3,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
285025,Tour de Force,7.5,31.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253292,Harmontown,6.9,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161426,You Killed Me First,5.9,4.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
265016,Extraterrestrial,4.8,183.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
91237,Loner,5.0,7.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
127862,Blackbird,6.4,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61138,The Whip Hand,5.9,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
289727,The Rewrite,5.8,192.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258193,Alien Abduction,4.8,102.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
39262,The Mummy's Shroud,5.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31275,The Creeping Terror,2.1,7.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
142946,Why Me?,3.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39263,Blood from the Mummy's Tomb,6.4,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2813,Violette,6.4,15.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
242512,Ouija,4.9,1006.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273997,Stop at Nothing: The Lance Armstrong Story,7.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250578,Leave the World Behind,7.3,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15021,Films to Keep You Awake: The Baby's Room,6.3,32.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
46314,Hugo the Movie Star,4.9,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54445,S.W.A.T.: Firefight,5.4,77.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
242582,Nightcrawler,7.6,3475.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
252457,The Condemned,6.3,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
152736,Child of God,5.4,37.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3937,Blondie on a Budget,6.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129943,Breaktime,5.3,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94513,Two Solutions for One Problem,6.3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129945,The Chorus,4.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41097,The Seventh Brother,5.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51576,Darkside Blues,6.7,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
36523,Felix The Cat: The Movie,3.7,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177572,Big Hero 6,7.8,6289.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27501,The Bat,6.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
298538,Disaster L.A.: The Last Zombie Apocalypse Begins Here,3.6,13.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
49706,Dream Home,6.5,47.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236735,Marshland,7.1,255.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
241742,Alone For Christmas,3.9,7.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31446,Archangel,5.2,16.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
31024,The Flanagan Boy,6.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228326,The Book of Life,7.3,778.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200727,"Love, Rosie",7.7,1660.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217923,Young Detective Dee: Rise of the Sea Dragon,5.9,70.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
69017,The Dancing Masters,5.2,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304850,Hard Sun,5.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225044,"Like Sunday, Like Rain",7.5,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
273271,Time Lapse,6.4,383.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
143516,Winterhawk,8.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203912,National Theatre Live: Frankenstein,8.5,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17278,Mad Monster Party?,6.1,15.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268735,A Very Social Secretary,6.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
169066,Blindfold,6.5,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149087,Turning Tide,6.2,67.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72270,Cry Baby Lane,3.7,5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
22599,The Hire: Star,7.2,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
81424,The Cat Came Back,6.4,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48504,The Big Snit,7.1,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173491,TINY: A Story About Living Small,6.5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264660,Ex Machina,7.6,4862.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
284306,They Have Escaped,6.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41558,Separation City,5.4,8.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40081,Crippled Avengers,7.0,21.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
159304,Runaway,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48488,Strange Invaders,6.0,3.0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
207752,Thief of Damascus,7.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27805,Stunt Rock,4.3,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
102851,A Cube of Sugar,7.3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41023,Dead Men Walk,4.6,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32069,Inserts,6.0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190173,Heart Beat,7.5,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12314,The Bridge,4.4,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
52996,A Fistful of Fingers,5.9,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253254,Before I Disappear,6.5,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257874,Beneath,5.2,61.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38890,Great Guns,5.5,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84944,The White Reindeer,6.5,11.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
71098,Jitterbugs,5.6,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87060,The Proud Valley,6.2,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63140,Breaking and Entering,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
